key,0,1,2,3,4,5,6,7
2662,"Illuminati footman",0,"Illuminati footmen",0,1,1,0,0
2663,"gobbie beak",0,"gobbie beaks",0,0,1,0,0
2664,"",0,"",0,0,1,0,0
2665,"Gilgamesh",0,"Gilgamesh",0,0,1,0,1
2666,"Enkidu",0,"Enkidu",0,1,1,0,1
2667,"bomb",0,"bombs",0,0,1,0,0
2668,"crossing bateleur",0,"crossing bateleurs",0,0,1,0,0
2669,"crossing hippocerf",0,"crossing hippocerfs",0,0,1,0,0
2670,"unknown ravager",0,"unknown ravagers",0,1,1,0,0
2671,"Brass Blade captain",0,"Brass Blade captains",0,0,1,0,0
2672,"wandering eye",0,"wandering eyes",0,0,1,0,0
2673,"rampant cobra",0,"rampant cobras",0,0,1,0,0
2674,"surfscale sentry",0,"surfscale sentries",0,0,1,0,0
2675,"shelfclaw sentry",0,"shelfclaw sentries",0,0,1,0,0
2676,"shelftooth sentry",0,"shelftooth sentries",0,0,1,0,0
2677,"drowned ravager",0,"drowned ravagers",0,0,1,0,0
2678,"shelfscale guard",0,"shelfscale guards",0,0,1,0,0
2679,"shelfclaw guard",0,"shelfclaw guards",0,0,1,0,0
2680,"shelfspine guard",0,"shelfspine guards",0,0,1,0,0
2681,"shelftooth guard",0,"shelftooth guards",0,0,1,0,0
2682,"drowned swordsman",0,"drowned swordsmen",0,0,1,0,0
2683,"thermal bomb",0,"thermal bombs",0,0,1,0,0
2684,"13th Order roundsman",0,"13th Order roundsmen",0,0,1,0,0
2685,"13th Order quarryman",0,"13th Order quarrymen",0,0,1,0,0
2686,"kobold outlaw",0,"kobold outlaws",0,0,1,0,0
2687,"kobold overseer",0,"kobold overseers",0,0,1,0,0
2688,"breeding bomb",0,"breeding bombs",0,0,1,0,0
2689,"596th Order scout",0,"596th Order scouts",0,0,1,0,0
2690,"bomb ember",0,"bomb embers",0,0,1,0,0
2691,"596th Order priest",0,"596th Order priests",0,0,1,0,0
2692,"639th Order priest",0,"639th Order priests",0,0,1,0,0
2693,"411th Order priest",0,"411th Order priests",0,0,1,0,0
2694,"271st Order watchman",0,"271st Order watchmen",0,0,1,0,0
2695,"warm grenade",0,"warm grenades",0,0,1,0,0
2696,"hot grenade",0,"hot grenades",0,0,1,0,0
2697,"blistering bomb ",0,"blistering bombs",0,0,1,0,0
2698,"shrapnel",0,"shrapnel",0,0,1,0,0
2699,"big shrapnel",0,"big shrapnel",0,0,1,0,0
2700,"cobalt golem",0,"cobalt golems",0,0,1,0,0
2701,"U'Ghamaro kobold",0,"U'Ghamaro kobolds",0,1,1,0,0
2702,"13th Order watchman",0,"13th Order watchmen",0,0,1,0,0
2703,"13th Order alchemist",0,"13th Order alchemists",0,0,1,0,0
2704,"13th Order scholar",0,"13th Order scholars",0,0,1,0,0
2705,"88th Order furnaceman",0,"88th Order furnacemen",0,1,1,0,0
2706,"shard doblyn",0,"shard doblyns",0,0,1,0,0
2707,"glowing bomb",0,"glowing bombs",0,0,1,0,0
2708,"dazzling bomb",0,"dazzling bombs",0,0,1,0,0
2709,"13th Order patrolman",0,"13th Order patrolmen",0,0,1,0,0
2710,"U'Ghamaro guardian",0,"U'Ghamaro guardians",0,1,1,0,0
2711,"13th Order patrolman",0,"13th Order patrolmen",0,0,1,0,0
2712,"13th Order priest",0,"13th Order priests",0,0,1,0,0
2713,"greater doblyn",0,"greater doblyns",0,0,1,0,0
2714,"Number 132",0,"Number 132",0,0,1,0,1
2715,"U'Ghamaro patrolman",0,"U'Ghamaro patrolmen",0,1,1,0,0
2716,"Halfstone shoalscale",0,"Halfstone shoalscales",0,0,1,0,0
2717,"Halfstone shoalclaw",0,"Halfstone shoalclaws",0,0,1,0,0
2718,"Halfstone shoalspine",0,"Halfstone shoalspines",0,0,1,0,0
2719,"Coral Sahagin",0,"Coral Sahagin",0,0,1,0,0
2720,"Sahagin shoaltooth",0,"Sahagin shoalteeth",0,0,1,0,0
2721,"Sahagin sentry",0,"Sahagin sentries",0,0,1,0,0
2722,"hungry snipper",0,"hungry snippers",0,0,1,0,0
2723,"Moonshade uragnite",0,"Moonshade uragnites",0,0,1,0,0
2724,"surfclaw chief",0,"surfclaw chiefs",0,0,1,0,0
2725,"surftooth sentry",0,"surftooth sentries",0,0,1,0,0
2726,"Sahagin infiltrator",0,"Sahagin infiltrators",0,0,1,0,0
2727,"big flipper",0,"big flippers",0,0,1,0,0
2728,"drowned seaman 2nd class",0,"drowned seamen 2nd class",0,0,1,0,0
2729,"drowned seaman 3rd class",0,"drowned seamen 3rd class",0,0,1,0,0
2730,"Sapsa pugil",0,"Sapsa pugils",0,0,1,0,0
2731,"imprisoned adventurer",0,"imprisoned adventurers",0,1,1,0,0
2732,"Moonshade deckhand",0,"Moonshade deckhands",0,0,1,0,0
2733,"Moonshade steersman",0,"Moonshade steersmen",0,0,1,0,0
2734,"shelfscale chief",0,"shelfscale chiefs",0,0,1,0,0
2735,"shelfclaw chief",0,"shelfclaw chiefs",0,0,1,0,0
2736,"shelftooth chief",0,"shelftooth chiefs",0,0,1,0,0
2737,"Leviathan's thrall",0,"Leviathan's thralls",0,0,1,0,0
2738,"drowned boatswain",0,"drowned boatswains",0,0,1,0,0
2739,"drowned gunner chief",0,"drowned gunner chiefs",0,0,1,0,0
2740,"drowned steersman chief",0,"drowned steersman chiefs",0,0,1,0,0
2741,"drowned seaman 1st class",0,"drowned seamen 1st class",0,0,1,0,0
2742,"dark matter cluster",0,"dark matter clusters",0,0,1,0,0
2743,"smart bomb",0,"smart bombs",0,0,1,0,0
2744,"augmented smart bomb",0,"augmented smart bombs",0,1,1,0,0
2745,"limpet bomb",0,"limpet bombs",0,0,1,0,0
2746,"advanced smart bomb",0,"advanced smart bombs",0,1,1,0,0
2747,"augmented limpet bomb",0,"augmented limpet bombs",0,1,1,0,0
2748,"Mark II smart bomb",0,"Mark II smart bombs",0,0,1,0,0
2749,"Mark II limpet bomb",0,"Mark II limpet bombs",0,0,1,0,0
2750,"pit coeurl pup",0,"pit coeurl pups",0,0,1,0,0
2751,"pit torama",0,"pit torama",0,0,1,0,0
2752,"Good King Moggle Mog XII",0,"Good King Moggle Mog XII",0,0,1,0,0
2753,"champion conjurer",0,"champion conjurers",0,0,1,0,0
2754,"champion archer",0,"champion archers",0,0,1,0,0
2755,"murderous mantis",0,"murderous mantises",0,0,1,0,0
2756,"rabid mongrel",0,"rabid mongrels",0,0,1,0,0
2757,"hungry buzzard",0,"hungry buzzards",0,0,1,0,0
2758,"dire gargoyle",0,"dire gargoyles",0,0,1,0,0
2759,"gelid eye",0,"gelid eyes",0,0,1,0,0
2760,"Slipjaw ogre",0,"Slipjaw ogres",0,0,1,0,0
2761,"monocular biclops",0,"monocular biclopes",0,0,1,0,0
2762,"peapuk",0,"peapuks",0,0,1,0,0
2763,"woken drake",0,"woken drakes",0,0,1,0,0
2764,"woken biast",0,"woken biasts",0,0,1,0,0
2765,"morbol menace",0,"morbol menaces",0,0,1,0,0
2766,"mythril golem",0,"mythril golems",0,0,1,0,0
2767,"fox fire",0,"fox fires",0,0,1,0,0
2768,"woad back",0,"woad backs",0,0,1,0,0
2769,"gold back",0,"gold backs",0,0,1,0,0
2770,"wine back",0,"wine backs",0,0,1,0,0
2771,"virago",0,"viragos",0,0,1,1,0
2772,"concubinus",0,"concubini",0,0,1,0,0
2773,"bombast",0,"bombasts",0,0,1,0,0
2774,"giruveganaus",0,"giruveganauses",0,0,1,0,0
2775,"Cuca Fera",0,"Cuca Fera",0,0,1,0,1
2776,"paleoaevis",0,"paleoaevis",0,0,1,0,0
2777,"sordes",0,"sordes",0,0,1,0,0
2778,"Gorynich",0,"Gorynich",0,0,1,0,1
2779,"Vigil heir",0,"Vigil heirs",0,0,1,0,0
2780,"Gowrow",0,"Gowrow",0,0,1,0,1
2781,"watch wyvern",0,"watch wyverns",0,0,1,0,0
2782,"craving harrier",0,"craving harriers",0,0,1,0,0
2783,"maundering harrier",0,"maundering harriers",0,0,1,0,0
2784,"raving harrier",0,"raving harriers",0,0,1,0,0
2785,"haranguing harrier",0,"haranguing harriers",0,0,1,0,0
2786,"jura aevis",0,"jura aevis",0,0,1,0,0
2787,"dragonfly hunter",0,"dragonfly hunters",0,0,1,0,0
2788,"storm biast",0,"storm biasts",0,0,1,0,0
2789,"tursus",0,"tursuses",0,0,1,0,0
2790,"shield dragon",0,"shield dragons",0,0,1,0,0
2791,"Haokah",0,"Haokah",0,0,1,0,1
2792,"Azer",0,"Azer",0,1,1,0,1
2793,"Unei's clone",0,"Unei's clones",0,0,1,1,1
2794,"Doga's clone",0,"Doga's clones",0,0,1,0,1
2795,"Acheron",0,"Acheron",0,1,1,0,1
2796,"Gomory",0,"Gomory",0,0,1,0,1
2797,"red dragon",0,"red dragons",0,0,1,0,0
2798,"green dragon",0,"green dragons",0,0,1,0,0
2799,"yellow dragon",0,"yellow dragons",0,0,1,0,0
2800,"Oceanus",0,"Oceanus",0,1,1,0,1
2801,"Dark General",0,"Dark Generals",0,0,1,0,0
2802,"kunoichi",0,"kunoichi",0,0,1,1,0
2803,"shinobi",0,"shinobi",0,0,1,0,0
2804,"shuddering soul",0,"shuddering souls",0,0,1,0,0
2805,"smoldering soul",0,"smoldering souls",0,0,1,0,0
2806,"shivering soul",0,"shivering souls",0,0,1,0,0
2807,"abaia",0,"abaia",0,1,1,0,0
2808,"Staff of Eldering",0,"Staves of Eldering",0,0,1,0,0
2809,"Scylla",0,"Scylla",0,0,1,1,1
2810,"spanner-rook",0,"spanner-rooks",0,0,1,0,0
2811,"Bluck",0,"Bluck",0,0,1,0,1
2812,"clockwork squire",0,"clockwork squires",0,0,1,0,0
2813,"clockwork wright",0,"clockwork wrights",0,0,1,0,0
2814,"Moonring Blade",0,"Moonring Blades",0,0,1,0,0
2815,"Glasya Labolas",0,"Glasya Labolas",0,0,1,0,1
2816,"experimental by-product #99",0,"experimental by-products #99",0,1,1,0,0
2817,"experimental by-product #66",0,"experimental by-products #66",0,1,1,0,0
2818,"experimental by-product #33",0,"experimental by-products #33",0,1,1,0,0
2819,"dimensional compression",0,"dimensional compressions",0,0,1,0,0
2820,"ice cage",0,"ice cages",0,1,1,0,0
2821,"Amon",0,"Amon",0,1,1,0,1
2822,"stonefall circle",0,"stonefall circles",0,0,1,0,0
2823,"starfall circle",0,"starfall circles",0,0,1,0,0
2824,"Xande",0,"Xande",0,0,1,0,1
2825,"aetherial mine",0,"aetherial mines",0,1,1,0,0
2826,"Kichiknebik",0,"Kichiknebik",0,0,1,0,1
2827,"Onion Prince",0,"Onion Princes",0,1,1,0,0
2828,"Eggplant Knight",0,"Eggplant Knights",0,1,1,0,0
2829,"Garlic Jester",0,"Garlic Jester",0,0,1,0,0
2830,"Tomato King",0,"Tomato Kings",0,0,1,0,0
2831,"Mandragora Queen",0,"Mandragora Queens",0,0,1,1,0
2832,"Ramuh",0,"Ramuh",0,0,1,0,1
2833,"grey arbiter",0,"grey arbiters",0,0,1,0,0
2834,"Tam-Tara miteling",0,"Tam-Tara mitelings",0,0,1,0,0
2835,"Tam-Tara banemite",0,"Tam-Tara banemites",0,0,1,0,0
2836,"Tam-Tara diremite",0,"Tam-Tara diremites",0,0,1,0,0
2837,"demon pawn",0,"demon pawns",0,0,1,0,0
2838,"arch demon",0,"arch demons",0,1,1,0,0
2839,"piscodemon",0,"piscodemon",0,0,1,0,0
2840,"spare will",0,"spare wills",0,0,1,0,0
2841,"spare soul",0,"spare souls",0,0,1,0,0
2842,"spare lung",0,"spare lungs",0,0,1,0,0
2843,"discarded eye",0,"discarded eyes",0,0,1,0,0
2844,"demonswake",0,"demonswakes",0,0,1,0,0
2845,"discarded body",0,"discarded bodies",0,0,1,0,0
2846,"Dantalion",0,"Dantalion",0,0,1,0,1
2847,"phantom knight",0,"phantom knights",0,0,1,0,0
2848,"phantom soldier",0,"phantom soldiers",0,0,1,0,0
2849,"soulmate",0,"soulmates",0,0,1,0,0
2850,"flyblown failure",0,"flyblown failures",0,0,1,0,0
2851,"best man",0,"best men",0,0,1,0,0
2852,"Liavinne",0,"Liavinne",0,0,1,0,1
2853,"nameless soul",0,"nameless souls",0,0,1,0,0
2854,"nameless spirit",0,"nameless spirits",0,0,1,0,0
2855,"spare body",0,"spare bodies",0,0,1,0,0
2856,"Paiyo Reiyo",0,"Paiyo Reiyo",0,0,1,0,1
2857,"groom-to-be",0,"grooms-to-be",0,0,1,0,0
2858,"best gargoyle",0,"best gargoyles",0,0,1,0,0
2859,"best vodoriga",0,"best vodorigas",0,0,1,0,0
2860,"Avere Bravearm",0,"Avere Bravearm",0,1,1,0,1
2861,"Edda Pureheart",0,"Edda Pureheart",0,1,1,1,1
2862,"merciless mercenary",0,"merciless mercenaries",0,0,1,0,0
2863,"murderous mercenary",0,"murderous mercenaries",0,0,1,0,0
2864,"seasoned bodyguard",0,"seasoned bodyguards",0,0,1,0,0
2865,"stern bodyguard",0,"stern bodyguards",0,0,1,0,0
2866,"holed mole",0,"holed moles",0,0,1,0,0
2867,"Roegadyn ruffian",0,"Roegadyn ruffians",0,0,1,0,0
2868,"armed refugee",0,"armed refugees",0,1,1,0,0
2869,"saber-rattling swordsman",0,"saber-rattling swordsmen",0,0,1,0,0
2870,"shield-rapping swordsman",0,"shield-rapping swordsmen",0,0,1,0,0
2871,"malodorous morbol",0,"malodorous morbols",0,0,1,0,0
2872,"Hoary Boulder",0,"Hoary Boulder",0,0,1,0,1
2873,"Coultenet the Cultured",0,"Coultenet the Cultured",0,0,1,0,1
2874,"scabrous hapalit",0,"scabrous hapalits",0,0,1,0,0
2875,"loyal heretic",0,"loyal heretics",0,0,1,0,0
2876,"giant treant",0,"giant treants",0,0,1,0,0
2877,"sylph in Scion's clothing",0,"sylphs in Scion's clothing",0,0,1,0,0
2878,"Beigad",0,"Beigad",0,0,1,0,1
2879,"Darkwight in disguise",0,"Darkwights in disguise",0,0,1,0,0
2880,"dacite golem",0,"dacite golems",0,0,1,0,0
2881,"rhyodacite golem",0,"rhyodacite golems",0,0,1,0,0
2882,"kobold packman",0,"kobold packmen",0,0,1,0,0
2883,"kobold driver",0,"kobold drivers",0,0,1,0,0
2884,"interceptor node",0,"interceptor nodes",0,1,1,0,0
2885,"interceptor drone",0,"interceptor drones",0,1,1,0,0
2886,"Kum Kum",0,"Kum Kum",0,0,1,1,1
2887,"Cieldalaes mantis",0,"Cieldalaes mantises",0,0,1,0,0
2888,"Cieldalaes hornet",0,"Cieldalaes hornets",0,0,1,0,0
2889,"sifaka",0,"sifakas",0,0,1,0,0
2890,"harpeia",0,"harpeias",0,0,1,0,0
2891,"iron leg trap",0,"iron leg traps",0,1,1,0,0
2892,"zuzeca",0,"zuzecas",0,0,1,0,0
2893,"kulili",0,"kulilis",0,0,1,0,0
2894,"ninki nanka",0,"ninki nankas",0,0,1,0,0
2895,"nanka",0,"nankas",0,0,1,0,0
2896,"treasure coffer",0,"treasure coffers",0,0,1,0,0
2897,"sallet crab",0,"sallet crabs",0,0,1,0,0
2898,"Cieldalaes crawler",0,"Cieldalaes crawlers",0,0,1,0,0
2899,"cyclomedusa",0,"cyclomedusae",0,0,1,1,0
2900,"seawater sprite",0,"seawater sprites",0,0,1,0,0
2901,"sasquatch",0,"sasquatches",0,0,1,0,0
2902,"smallfoot sifaka",0,"smallfoot sifakas",0,0,1,0,0
2903,"Sjoorm",0,"Sjoorm",0,0,1,0,1
2904,"kraken",0,"krakens",0,0,1,0,0
2905,"kraken's arm",0,"kraken's arms",0,0,1,0,0
2906,"tentacle",0,"tentacles",0,0,1,0,0
2907,"geyser",0,"geysers",0,0,1,0,0
2908,"",0,"",0,0,0,0,0
2909,"sabotender fugitivo",0,"sabotender fugitivos",0,0,1,0,0
2910,"18-ponze cannon",0,"18-ponze cannons",0,1,1,0,0
2911,"Bombard blank",0,"Bombard blanks",0,0,1,0,0
2912,"festive mortar",0,"festive mortar",0,0,1,0,0
2913,"clockwork champion",0,"clockwork champions",0,0,1,0,0
2914,"gargoyle usher",0,"gargoyle ushers",0,0,1,0,0
2915,"vodoriga usher",0,"vodoriga ushers",0,0,1,0,0
2916,"nykk",0,"nykks",0,0,1,0,0
2917,"Lady Amandine",0,"Lady Amandine",0,0,1,1,1
2918,"will-o'-the-wyke",0,"will-o'-the-wykes",0,0,1,0,0
2919,"White Joker",0,"White Joker",0,0,1,0,1
2920,"Stinging Sophie",0,"Stinging Sophie",0,0,1,1,1
2921,"Monarch Ogrefly",0,"Monarch Ogrefly",0,0,1,0,1
2922,"Phecda",0,"Phecda",0,0,1,0,1
2923,"Sewer Syrup",0,"Sewer Syrup",0,0,1,0,1
2924,"Ovjang",0,"Ovjang",0,0,1,0,1
2925,"Gatling",0,"Gatling",0,0,1,0,1
2926,"Albin the Ashen",0,"Albin the Ashen",0,0,1,0,1
2927,"Flame Sergeant Dalvag",0,"Flame Sergeant Dalvag",0,0,1,0,1
2928,"Skogs Fru",0,"Skogs Fru",0,0,1,0,1
2929,"Barbastelle",0,"Barbastelle",0,0,1,1,1
2930,"Bloody Mary",0,"Bloody Mary",0,0,1,1,1
2931,"Dark Helmet",0,"Dark Helmet",0,0,1,0,1
2932,"Myradrosh",0,"Myradrosh",0,0,1,0,1
2933,"Vuokho",0,"Vuokho",0,0,1,0,1
2934,"Naul",0,"Naul",0,0,1,0,1
2935,"Leech King",0,"Leech King",0,0,1,0,0
2936,"Forneus",0,"Forneus",0,0,1,0,1
2937,"Melt",0,"Melt",0,0,1,0,1
2938,"Ghede Ti Malice",0,"Ghede Ti Malice",0,0,1,0,1
2939,"Girtab",0,"Girtab",0,0,1,0,1
2940,"Alectryon",0,"Alectryon",0,0,1,0,1
2941,"Sabotender Bailarina",0,"Sabotender Bailarina",0,0,1,1,1
2942,"Maahes",0,"Maahes",0,0,1,0,1
2943,"Zanig'oh",0,"Zanig'oh",0,0,1,0,1
2944,"Dalvag's Final Flame",0,"Dalvag's Final Flame",0,0,1,0,1
2945,"Vogaal Ja",0,"Vogaal Ja",0,0,1,0,1
2946,"Unktehi",0,"Unktehi",0,0,1,0,1
2947,"Hellsclaw",0,"Hellsclaw",0,0,1,0,1
2948,"Nahn",0,"Nahn",0,0,1,0,1
2949,"Marberry",0,"Marberry",0,0,1,0,1
2950,"Cornu",0,"Cornu",0,0,1,0,1
2951,"Marraco",0,"Marraco",0,0,1,0,1
2952,"Kurrea",0,"Kurrea",0,0,1,0,1
2953,"Laideronnette",0,"Laideronnette",0,0,1,1,1
2954,"Wulgaru",0,"Wulgaru",0,0,1,0,1
2955,"mindflayer",0,"mindflayers",0,0,1,0,0
2956,"Thousand-cast Theda",0,"Thousand-cast Theda",0,0,1,1,1
2957,"Zona Seeker",0,"Zona Seeker",0,0,1,0,1
2958,"Brontes",0,"Brontes",0,0,1,0,1
2959,"Lampalagua",0,"Lampalagua",0,0,1,0,1
2960,"Nunyunuwi",0,"Valiant",0,0,1,0,1
2961,"Minhocao",0,"Minhocao",0,0,1,0,1
2962,"Croque-mitaine",0,"Croque-mitaine",0,0,1,0,1
2963,"Croakadile",0,"Croakadile",0,0,1,0,0
2964,"the Garlok",0,"the Garloks",0,0,1,0,1
2965,"Bonnacon",0,"Bonnacon",0,0,1,0,1
2966,"Nandi",0,"Nandi",0,0,1,0,1
2967,"Chernobog",0,"Chernobog",0,0,1,0,1
2968,"Safat",0,"Safat",0,0,1,0,1
2969,"Agrippa the Mighty",0,"Agrippa the Mighty",0,0,1,0,1
2970,"bridesmaid",0,"bridesmaid",0,0,1,1,0
2971,"ruffled dodo",0,"ruffled dodos",0,0,1,0,0
2972,"alpha zu",0,"alpha zu",0,1,1,0,0
2973,"territorial zu cockerel",0,"territorial zu cockerels",0,0,1,0,0
2974,"territorial zu pullet",0,"territorial zu pullets",0,0,1,0,0
2975,"alpha manticore",0,"alpha manticores",0,1,1,0,0
2976,"sombre mimic",0,"sombre mimics",0,0,1,0,0
2977,"alpha spriggolem",0,"alpha spriggolems",0,1,1,0,0
2978,"territorial spriggan",0,"territorial spriggans",0,0,1,0,0
2979,"territorial spriggan",0,"territorial spriggans",0,0,1,0,0
2980,"alpha wamoura",0,"alpha wamourae",0,1,1,0,0
2981,"territorial wamouracampa",0,"territorial wamouracampae",0,0,1,0,0
2982,"womandragora",0,"womandragoras",0,0,1,1,0
2983,"5th Cohort evocatus",0,"5th Cohort evocati",0,0,1,0,0
2984,"salivating simian",0,"salivating simians",0,0,1,0,0
2985,"Ixali fleetbeak",0,"Ixali fleetbeaks",0,1,1,0,0
2986,"Ixali skytalon",0,"Ixali skytalons",0,1,1,0,0
2987,"Qiqirn coddler",0,"Qiqirn coddlers",0,0,1,0,0
2988,"shale golem",0,"shale golems",0,0,1,0,0
2989,"Qiqirn eggdropper",0,"Qiqirn eggdroppers",0,0,1,0,0
2990,"rummaging harrier",0,"rummaging harriers",0,0,1,0,0
2991,"×削除予定",0,"",0,0,1,0,0
2992,"St. Daniffen's fire",0,"St. Daniffen's fires",0,0,1,0,0
2993,"waterspout",0,"waterspouts",0,0,1,0,0
2994,"Shiva",0,"Shiva",0,0,1,1,1
2995,"ice soldier",0,"ice soldier",0,1,1,0,0
2996,"slate golem",0,"slate golems",0,0,1,0,0
2997,"dripping sallet",0,"dripping sallets",0,0,1,0,0
2998,"spelaean slug",0,"spelaean slugs",0,0,1,0,0
2999,"Sastasha pugil",0,"Sastasha pugils",0,0,1,0,0
3000,"drowned deckhand",0,"drowned deckhands",0,0,1,0,0
3001,"drowned topman",0,"drowned topmen",0,0,1,0,0
3002,"drowned steersman",0,"drowned steersmen",0,0,1,0,0
3003,"drowned lodesman",0,"drowned lodesmen",0,0,1,0,0
3004,"drowned powder monkey",0,"drowned powder monkeys",0,0,1,0,0
3005,"drowned boatswain",0,"drowned boatswains",0,0,1,0,0
3006,"Reaver parrot",0,"Reaver parrots",0,0,1,0,0
3007,"beryl crab",0,"beryl crabs",0,0,1,0,0
3008,"cave crab",0,"cave crabs",0,0,1,0,0
3009,"grotto piranu",0,"grotto piranu",0,0,1,0,0
3010,"brine",0,"brine",0,0,1,0,0
3011,"drowned wench",0,"drowned wenches",0,0,1,0,0
3012,"drowned courtesan",0,"drowned courtesans",0,0,1,1,0
3013,"First Mate Haerstymm",0,"First Mate Haerstymm",0,0,1,0,1
3014,"Karlabos",0,"Karlabos",0,0,1,0,1
3015,"Captain Madison",0,"Captain Madison",0,0,1,0,1
3016,"captain's guard",0,"captain's guards",0,0,1,0,0
3017,"captain's boy",0,"captain's boys",0,0,1,0,0
3018,"captain's leech",0,"captain's leeches",0,0,1,0,0
3019,"captain's slave",0,"captain's slaves",0,0,1,0,0
3020,"kobold ambusher",0,"kobold ambushers",0,0,1,0,0
3021,"mysterious assailant",0,"mysterious assailants",0,0,1,0,0
3022,"Duskwight outlaw",0,"Duskwight outlaws",0,0,1,0,0
3023,"Ossuary thaumaturge",0,"Ossuary thaumaturges",0,1,1,0,0
3024,"suspecting citizen",0,"suspecting citizens",0,1,1,0,0
3025,"ogre pumpkinhead",0,"ogre pumpkinheads",0,1,1,0,0
3026,"glacier sprite",0,"glacier sprites",0,0,1,0,0
3027,"ibex",0,"ibexes",0,1,1,0,0
3028,"white bear",0,"white bears",0,0,1,0,0
3029,"ice bomb",0,"ice bombs",0,1,1,0,0
3030,"Snowcloak goobbue",0,"Snowcloak goobbues",0,0,1,0,0
3031,"hrimthurs",0,"hrimthurs",0,0,1,0,0
3032,"snowclops",0,"snowclopes",0,0,1,0,0
3033,"hybrid gator",0,"hybrid gators",0,0,1,0,0
3034,"chary harrier",0,"chary harriers",0,0,1,0,0
3035,"dove aevis",0,"dove aevis",0,0,1,0,0
3036,"burble",0,"burbles",0,0,1,0,0
3037,"spriggan tumbler",0,"spriggan tumblers",0,0,1,0,0
3038,"Wandil",0,"Wandil",0,0,1,0,1
3039,"frost bomb",0,"frost bombs",0,0,1,0,0
3040,"yeti",0,"yetis",0,0,1,0,0
3041,"frostbound",0,"frostbound",0,0,1,0,0
3042,"snowball",0,"snowballs",0,0,1,0,0
3043,"spriggan icecutter",0,"spriggan icecutters",0,0,1,0,0
3044,"Fenrir",0,"Fenrir",0,0,1,0,1
3045,"icicle",0,"icicles",0,1,1,0,0
3046,"Typhon",0,"Typhon",0,0,1,0,1
3047,"Ultros",0,"Ultros",0,1,1,0,1
3048,"tentacle",0,"tentacles",0,0,1,0,0
3049,"summa rudis",0,"summae rudes",0,0,1,0,0
3050,"Belah'dian knight",0,"Belah'dian knights",0,0,1,0,0
3051,"temple mummy",0,"temple mummies",0,0,1,0,0
3052,"cracked Qarn facer",0,"cracked Qarn facers",0,0,1,0,0
3053,"temple fox",0,"temple foxes",0,0,1,0,0
3054,"temple mite",0,"temple mites",0,0,1,0,0
3055,"desert viper",0,"desert vipers",0,0,1,0,0
3056,"traveled tomb raider",0,"traveled tomb raiders",0,0,1,0,0
3057,"reckless tomb raider",0,"reckless tomb raiders",0,0,1,0,0
3058,"Qarn guardian",0,"Qarn guardians",0,0,1,0,0
3059,"camptotaur",0,"camptotaurs",0,0,1,0,0
3060,"death sickle",0,"death sickles",0,0,1,0,0
3061,"Belah'dian soul",0,"Belah'dian souls",0,0,1,0,0
3062,"vicegerent's head",0,"vicegerent's heads",0,0,1,0,0
3063,"vicegerent's right hand",0,"vicegerent's right hands",0,0,1,0,0
3064,"vicegerent's left hand",0,"vicegerent's left hands",0,0,1,0,0
3065,"damaged adjudicator",0,"damaged adjudicators",0,0,1,0,0
3066,"head of the adjudicator",0,"head of the adjudicators",0,0,1,0,0
3067,"arm of the adjudicator",0,"arm of the adjudicators",0,1,1,0,0
3068,"tail of the adjudicator",0,"tail of the adjudicators",0,0,1,0,0
3069,"sand sphere",0,"sand spheres",0,0,1,0,0
3070,"ruins crawler",0,"ruins crawlers",0,0,1,0,0
3071,"sabotender emperatriz",0,"sabotender emperatriz",0,0,1,0,0
3072,"sabotender soldado",0,"sabotender soldados",0,0,1,0,0
3073,"sabotender campeador",0,"sabotender campeadors",0,0,1,0,0
3074,"sabotender guardia",0,"sabotender guardias",0,0,1,0,0
3075,"vicegerent to the Warden",0,"vicegerents to the Warden",0,0,1,0,0
3076,"mummy flamen",0,"mummy flamens",0,0,1,0,0
3077,"Silverscales lurker",0,"Silverscales lurkers",0,0,1,0,0
3078,"Silverscales warder",0,"Silverscales warders",0,0,1,0,0
3079,"bronze pugil",0,"bronze pugils",0,0,1,0,0
3080,"pteroc pointer",0,"pteroc pointers",0,0,1,0,0
3081,"pack ziz",0,"pack ziz",0,0,1,0,0
3082,"sane tonberry",0,"sane tonberries",0,0,1,0,0
3083,"Silverscales stabler",0,"Silverscales stablers",0,0,1,0,0
3084,"combat wivre",0,"combat wivres",0,0,1,0,0
3085,"Silverscales sophist",0,"Silverscales sophists",0,0,1,0,0
3086,"sacred standard",0,"sacred standards",0,0,1,0,0
3087,"wivre fodder",0,"wivre fodders",0,0,1,0,0
3088,"purulent abscess",0,"purulent abscesses",0,0,1,0,0
3089,"purulent pustule",0,"purulent pustules",0,0,1,0,0
3090,"bavaroid waste",0,"bavaroid wastes",0,0,1,0,0
3091,"Frumious Koheel Ja",0,"Frumious Koheel Ja",0,0,1,0,1
3092,"sacred spear",0,"sacred spears",0,0,1,0,0
3093,"Slithy Zolool Ja",0,"Slithy Zolool Ja",0,0,1,0,1
3094,"（仮）空島中ボス1名称",0,"",0,0,1,0,0
3095,"Manxome Molaa Ja Ja",0,"Manxome Molaa Ja Ja",0,0,1,0,1
3096,"sacred standard",0,"sacred standards",0,0,1,0,0
3097,"sacred idol",0,"sacred idols",0,0,1,0,0
3098,"Silverscales zenist",0,"Silverscales zenists",0,0,1,0,0
3099,"goblin gambler",0,"goblin gamblers",0,0,1,0,0
