#,Unknown0,Unknown1,Unknown5,Unknown2,Unknown3,Unknown4
801,11879927,41098,1000,1,1,False
802,12002241,41721,1000,1,0,False
803,12002190,41722,1000,1,0,False
804,11831099,41075,1000,2,0,False
805,11831099,41102,1000,2,0,False
806,11831099,41104,1000,2,0,False
807,11831099,41106,1000,2,0,False
808,11879845,41076,1000,2,0,False
809,11879845,41103,1000,2,0,False
810,11879845,41105,1000,2,0,False
811,11879846,41077,1000,2,0,False
812,11879847,41078,1000,2,0,False
813,11879848,41079,1000,2,0,False
814,11879899,41080,1000,2,0,False
815,11879902,41081,1000,2,0,False
816,11879905,41082,1000,2,0,False
817,11879906,41083,1000,2,0,False
818,11879907,41084,1000,2,0,False
819,11879909,41085,1000,2,0,False
820,11879911,41086,1000,2,0,False
821,11879912,41087,1000,2,0,False
822,11879913,41088,1000,2,0,False
823,11879917,41089,1000,2,0,False
824,11879919,41090,1000,2,0,False
825,11879920,41091,1000,2,0,False
826,11879921,41092,1000,2,0,False
827,11879921,41346,1000,2,0,False
828,11879922,41093,1000,2,0,False
829,11879923,41094,1000,2,0,False
830,11879924,41095,1000,2,0,False
831,11879925,41096,1000,2,0,False
832,11879926,41097,1000,2,0,False
833,11879927,41098,1000,2,0,False
834,11831099,41075,1000,2,1,False
835,11831099,41102,1000,2,1,False
836,11831099,41104,1000,2,1,False
837,11831099,41106,1000,2,1,False
838,11879845,41076,1000,2,1,False
839,11879845,41103,1000,2,1,False
840,11879845,41105,1000,2,1,False
841,11879846,41077,1000,2,1,False
842,11879847,41078,1000,2,1,False
843,11879848,41079,1000,2,1,False
844,11879899,41080,1000,2,1,False
845,11879902,41081,1000,2,1,False
846,11879905,41082,1000,2,1,False
847,11879906,41083,1000,2,1,False
848,11879907,41084,1000,2,1,False
849,11879909,41085,1000,2,1,False
850,11879911,41086,1000,2,1,False
851,11879912,41087,1000,2,1,False
852,11879913,41088,1000,2,1,False
853,11879917,41089,1000,2,1,False
854,11879919,41090,1000,2,1,False
855,11879920,41091,1000,2,1,False
856,11879921,41092,1000,2,1,False
857,11879921,41346,1000,2,1,False
858,11879922,41093,1000,2,1,False
859,11879923,41094,1000,2,1,False
860,11879924,41095,1000,2,1,False
861,11879925,41096,1000,2,1,False
862,11879926,41097,1000,2,1,False
863,11879927,41098,1000,2,1,False
864,11879929,41099,1000,1,1,False
865,11879931,41100,1000,1,1,False
866,11879933,41101,1000,1,1,False
867,11879937,41338,1000,1,1,False
868,11831057,40939,600,1,255,False
869,11831057,40940,600,1,255,False
870,11831057,41817,600,1,255,False
871,11879929,41099,1000,2,0,False
872,11879931,41100,1000,2,0,False
873,11879933,41101,1000,2,0,False
874,11879937,41338,1000,2,0,False
875,11879929,41099,1000,2,1,False
876,11879931,41100,1000,2,1,False
877,11879933,41101,1000,2,1,False
878,11879937,41338,1000,2,1,False
879,12041258,40445,1000,1,255,True
880,12041259,40445,1000,1,255,True
881,12041260,40038,1000,1,255,True
882,12041261,40038,1000,1,255,True
883,12041262,40036,1000,1,255,True
884,12041263,40036,1000,1,255,True
885,12041289,39932,1000,1,255,True
886,12041290,39932,1000,1,255,True
887,12041291,39932,1000,1,255,True
888,12041293,40041,1000,1,255,True
889,12041294,40072,1000,1,255,True
890,12041295,40072,1000,1,255,True
891,12041296,40045,1000,1,255,True
892,12041297,40036,1000,1,255,True
893,12041298,40036,1000,1,255,True
894,12041299,40038,1000,1,255,True
895,12041300,40038,1000,1,255,True
896,12043988,41255,1000,1,0,True
897,12043991,40037,1000,1,255,True
898,12043993,40037,1000,1,255,True
899,12043994,40037,1000,1,255,True
900,12043995,40072,1000,1,255,True
901,12043996,40072,1000,1,255,True
902,12043999,40037,1000,1,255,True
903,12044002,40037,1000,1,255,True
904,12044003,40072,1000,1,255,True
905,12044004,40038,1000,1,255,True
906,12044006,40038,1000,1,255,True
907,12044008,40445,1000,1,255,True
908,12044252,40041,1000,1,255,True
909,12044264,40036,1000,1,255,True
910,12044266,40036,1000,1,255,True
911,12044277,41255,1000,1,0,True
912,12044278,40037,1000,1,255,True
913,12044279,40037,1000,1,255,True
914,12044280,40037,1000,1,255,True
915,12044281,40072,1000,1,255,True
916,12044282,40037,1000,1,255,True
917,12044283,40037,1000,1,255,True
918,12044284,40037,1000,1,255,True
919,12044285,40072,1000,1,255,True
920,12044331,41256,1000,1,0,True
921,12044332,41256,1000,1,0,True
922,12044333,40038,1000,1,255,True
923,12044334,40038,1000,1,255,True
924,12044335,40037,1000,1,255,True
925,12044337,40037,1000,1,255,True
926,12044338,40037,1000,1,255,True
927,12044339,40037,1000,1,255,True
928,12044340,40445,1000,1,255,True
929,12044342,40041,1000,1,255,True
930,12044343,40044,1000,1,255,True
931,12044446,41259,1000,1,255,True
932,12044447,41259,1000,1,255,True
933,12044448,41259,1000,1,255,True
934,12044449,41259,1000,1,255,True
935,12044450,41259,1000,1,255,True
936,12044451,41259,1000,1,255,True
937,12044452,41259,1000,1,255,True
938,12044453,41259,1000,1,255,True
939,12044454,40036,1000,1,255,True
940,12044455,40036,1000,1,255,True
941,12044456,40036,1000,1,255,True
942,12044457,40036,1000,1,255,True
943,12044459,40038,1000,1,255,True
944,12044460,40038,1000,1,255,True
945,12044461,40038,1000,1,255,True
946,12044462,40038,1000,1,255,True
947,12044463,40445,1000,1,255,True
948,12044704,41258,1000,1,255,True
949,12044705,41258,1000,1,255,True
950,12044706,41258,1000,1,255,True
951,12044707,41258,1000,1,255,True
952,12044708,41258,1000,1,255,True
953,12044709,41258,1000,1,255,True
954,12044710,41258,1000,1,255,True
955,12044711,40038,1000,1,255,True
956,12044712,40038,1000,1,255,True
957,12044713,40038,1000,1,255,True
958,12044714,40036,1000,1,255,True
959,12044715,40036,1000,1,255,True
960,12044717,40036,1000,1,255,True
961,12044718,40041,1000,1,255,True
962,12044719,40045,1000,1,255,True
963,12044731,41257,1000,1,255,True
964,12044732,41257,1000,1,255,True
965,12044733,41257,1000,1,255,True
966,12044734,41257,1000,1,255,True
967,12044735,41257,1000,1,255,True
968,12044736,41257,1000,1,255,True
969,12044737,40104,1000,1,255,True
970,12044738,40041,1000,1,255,True
971,12044739,40045,1000,1,255,True
972,12044740,40038,1000,1,255,True
973,12044741,40038,1000,1,255,True
974,12044742,40038,1000,1,255,True
975,12044785,40041,1000,1,255,True
976,12044786,40037,1000,1,255,True
977,12044787,40037,1000,1,255,True
978,12044788,40037,1000,1,255,True
979,12044789,40037,1000,1,255,True
980,12044790,40041,1000,1,255,True
981,12044791,40045,1000,1,255,True
982,12044792,40045,1000,1,255,True
983,12044793,40043,1000,1,255,True
984,12044794,40036,1000,1,255,True
985,12044795,40036,1000,1,255,True
986,12044796,40036,1000,1,255,True
987,12044797,40038,1000,1,255,True
988,12044798,40038,1000,1,255,True
989,12044799,40038,1000,1,255,True
990,12044800,40072,1000,1,255,True
991,12044801,40072,1000,1,255,True
992,12044802,40038,1000,1,255,True
993,12044803,40036,1000,1,255,True
994,12044804,40036,1000,1,255,True
995,12044805,40038,1000,1,255,True
996,12044819,40445,1000,1,255,True
997,12044820,41260,1000,1,255,True
998,12044821,41260,1000,1,255,True
999,12044834,40445,1000,1,255,True
1000,12044835,40036,1000,1,255,True
1001,12044836,40036,1000,1,255,True
1002,12044837,40038,1000,1,255,True
1003,12044838,40038,1000,1,255,True
1004,12044839,40037,1000,1,255,True
1005,12044840,40038,1000,1,255,True
1006,12044841,40037,1000,1,255,True
1007,12044842,40038,1000,1,255,True
1008,12044843,40038,1000,1,255,True
1009,12044844,40038,1000,1,255,True
1010,12044846,40041,1000,1,255,True
1011,12044850,40042,1000,1,255,True
1012,12044851,40102,1000,1,255,True
1013,12044852,40041,1000,1,255,True
1014,12044853,40045,1000,1,255,True
1015,12044854,40037,1000,1,255,True
1016,12044855,40037,1000,1,255,True
1017,12044856,40038,1000,1,255,True
1018,12044857,40038,1000,1,255,True
1019,12044858,40038,1000,1,255,True
1020,12044859,40038,1000,1,255,True
1021,12044862,40036,1000,1,255,True
1022,12044863,40036,1000,1,255,True
1023,12044864,40445,1000,1,255,True
1024,12044865,40038,1000,1,255,True
1025,12044866,40038,1000,1,255,True
1026,12044867,41260,1000,1,255,True
1027,12044868,41260,1000,1,255,True
1028,12044869,41260,1000,1,255,True
1029,12044870,41260,1000,1,255,True
1030,12044871,41260,1000,1,255,True
1031,12044872,41260,1000,1,255,True
1032,12043988,41255,1000,2,4,False
1033,12044277,41255,1000,2,4,False
1034,12044332,41256,1000,2,4,False
1035,12048509,41256,1000,2,4,False
1036,12048509,41256,1000,1,0,True
1037,12048510,40037,1000,1,255,True
1038,12048511,40037,1000,1,255,True
1039,12048382,41255,1000,1,0,False
1040,12048383,41255,1000,1,0,False
1041,12048512,41256,1000,1,0,False
1042,12048514,41256,1000,1,0,False
1043,12048384,41255,1000,1,0,True
1044,12048385,41255,1000,1,0,True
1045,12048513,41256,1000,1,0,True
1046,12048515,41256,1000,1,0,True
1047,12059898,40041,1000,1,255,True
1048,12059890,40036,1000,1,255,True
1049,12059891,40036,1000,1,255,True
1050,12059892,40036,1000,1,255,True
1051,12059893,40036,1000,1,255,True
1052,12059886,40037,1000,1,255,True
1053,12059887,40037,1000,1,255,True
1054,12059888,40037,1000,1,255,True
1055,12059889,40037,1000,1,255,True
1056,12059894,40038,1000,1,255,True
1057,12059895,40038,1000,1,255,True
1058,12059896,40038,1000,1,255,True
1059,12059897,40038,1000,1,255,True
1060,12070471,40037,1000,1,255,True
1061,12070472,40037,1000,1,255,True
1062,12070485,40038,1000,1,255,True
1063,12070488,40036,1000,1,255,True
1064,12070489,40036,1000,1,255,True
1065,12070496,40036,1000,1,255,True
1066,12070497,40038,1000,1,255,True
1067,12093069,41258,1000,1,255,True
1068,12093070,41258,1000,1,255,True
1069,12093071,41257,1000,1,255,True
1070,12093072,41257,1000,1,255,True
1071,11943001,40942,600,1,0,False
1072,11943003,40942,600,1,0,False
1073,11943004,40942,600,1,0,False
1074,11943005,40942,600,1,0,False
1075,11943006,40942,600,1,0,False
1076,11943008,40942,600,1,0,False
1077,11943009,40942,600,1,0,False
1078,0,0,1000,0,255,False
1079,0,0,1000,0,255,False
1080,0,0,1000,0,255,False
1081,0,0,1000,0,255,False
1082,0,0,1000,0,255,False
1083,0,0,1000,0,255,False
1084,0,0,1000,0,255,False
1085,0,0,1000,0,255,False
1086,0,0,1000,0,255,False
1087,0,0,1000,0,255,False
1088,0,0,1000,0,255,False
1089,0,0,1000,0,255,False
1090,0,0,1000,0,255,False
1091,0,0,1000,0,255,False
1092,0,0,1000,0,255,False
1093,0,0,1000,0,255,False
1094,0,0,1000,0,255,False
1095,0,0,1000,0,255,False
1096,0,0,1000,0,255,False
1097,0,0,1000,0,255,False
1098,0,0,1000,0,255,False
1099,0,0,1000,0,255,False
1100,0,0,1000,0,255,False
1101,0,0,1000,0,255,False
1102,12142886,42499,1000,1,255,False
1103,12142886,42500,1000,1,255,False
1104,12142886,42501,1000,1,255,False
1105,12143114,42502,1000,1,255,False
1106,12143114,42503,1000,1,255,False
1107,12143114,42504,1000,1,255,False
1108,12143114,42505,1000,1,255,False
1109,12143114,42506,1000,1,255,False
1110,12143114,42507,1000,1,255,False
1111,12143114,42683,1000,1,255,False
1112,12143114,42684,1000,1,255,False
1113,12143114,42685,1000,1,255,False
1114,12143114,42686,1000,1,255,False
1115,12143115,42508,1000,1,255,False
1116,12143115,42509,1000,1,255,False
1117,12143115,42510,1000,1,255,False
1118,12143115,42511,1000,1,255,False
1119,12143117,42512,1000,1,255,False
1120,12143117,42513,1000,1,255,False
1121,12143117,42514,1000,1,255,False
1122,12143117,42515,1000,1,255,False
1123,12143125,42516,1000,1,255,False
1124,12143125,42517,1000,1,255,False
1125,12143125,42518,1000,1,255,False
1126,12143127,42519,1000,1,255,False
1127,12143127,42520,1000,1,255,False
1128,12143127,42521,1000,1,255,False
1129,12143128,42522,1000,1,255,False
1130,12143128,42523,1000,1,255,False
1131,12143128,42524,1000,1,255,False
1132,12143128,42525,1000,1,255,False
1133,12143131,42696,1000,1,255,False
1134,12143131,42697,1000,1,255,False
1135,12143132,42699,1000,1,255,False
1136,12143135,42700,1000,1,255,False
1137,12143180,42584,1000,1,255,False
1138,12143180,42585,1000,1,255,False
1139,12143180,42586,1000,1,255,False
1140,12143179,42588,1000,1,255,False
1141,12143179,42589,1000,1,255,False
1142,12143179,42590,1000,1,255,False
1143,12143179,42591,1000,1,255,False
1144,12143179,42592,1000,1,255,False
1145,12143179,42687,1000,1,255,False
1146,12143179,42688,1000,1,255,False
1147,12202464,42713,0,1,255,False
1148,12202464,42714,0,1,255,False
1149,12202464,42715,0,1,255,False
1150,12143136,42554,1000,1,255,False
1151,12143136,42532,1000,1,255,False
1152,12143136,42579,1000,1,255,False
1153,12143590,42555,1000,1,255,False
1154,12143590,42533,1000,1,255,False
1155,12143628,42556,1000,1,255,False
1156,12143628,42534,1000,1,255,False
1157,12143652,42557,1000,1,255,False
1158,12143652,42535,1000,1,255,False
1159,12143658,42558,1000,1,255,False
1160,12143658,42536,1000,1,255,False
1161,12143661,42559,1000,1,255,False
1162,12143661,42583,1000,1,255,False
1163,12144458,42560,1000,1,255,False
1164,12144458,42537,1000,1,255,False
1165,12144490,42561,1000,1,255,False
1166,12144490,42538,1000,1,255,False
1167,12144498,42562,1000,1,255,False
1168,12144498,42539,1000,1,255,False
1169,12144517,42563,1000,1,255,False
1170,12144517,42540,1000,1,255,False
1171,12144522,42564,1000,1,255,False
1172,12144522,42541,1000,1,255,False
1173,12144537,42565,1000,1,255,False
1174,12144537,42542,1000,1,255,False
1175,12144551,42566,1000,1,255,False
1176,12144551,42543,1000,1,255,False
1177,12144551,42580,1000,1,255,False
1178,12144561,42567,1000,1,255,False
1179,12144561,42544,1000,1,255,False
1180,12144561,42581,1000,1,255,False
1181,12201656,42568,1000,1,255,False
1182,12201656,42545,1000,1,255,False
1183,12152313,42570,1000,1,255,False
1184,12152313,42546,1000,1,255,False
1185,12152318,42571,1000,1,255,False
1186,12152318,42547,1000,1,255,False
1187,12152318,42582,1000,1,255,False
1188,12152320,42572,1000,1,255,False
1189,12152320,42548,1000,1,255,False
1190,12152322,42573,1000,1,255,False
1191,12152322,42549,1000,1,255,False
1192,12154577,42574,1000,1,255,False
1193,12154577,42550,1000,1,255,False
1194,12154578,42575,1000,1,255,False
1195,12154578,42551,1000,1,255,False
1196,12154579,42576,1000,1,255,False
1197,12154579,42552,1000,1,255,False
1198,12154580,42577,1000,1,255,False
1199,12154580,42553,1000,1,255,False
1200,12215072,42476,1000,1,255,True
1201,12215211,42474,1000,1,255,True
1202,12215209,42475,1000,1,255,True
1203,12143139,42593,1000,1,255,False
1204,12210196,42594,1000,1,255,False
1205,12210198,42595,1000,1,255,False
1206,12210199,42596,1000,1,255,False
1207,12210201,42597,1000,1,255,False
1208,12210202,42598,1000,1,255,False
1209,12210203,42599,1000,1,255,False
1210,12210204,42600,1000,1,255,False
1211,12210205,42601,1000,1,255,False
1212,12210206,42602,1000,1,255,False
1213,12210214,42603,1000,1,255,False
1214,12210215,42604,1000,1,255,False
1215,12210216,42605,1000,1,255,False
1216,12210217,42606,1000,1,255,False
1217,12210218,42607,1000,1,255,False
1218,12210219,42608,1000,1,255,False
1219,12210220,42609,1000,1,255,False
1220,12210221,42610,1000,1,255,False
1221,12210222,42611,1000,1,255,False
1222,12210223,42612,1000,1,255,False
1223,12210226,42613,1000,1,255,False
1224,12210227,42614,1000,1,255,False
1225,12210228,42615,1000,1,255,False
1226,12210229,42616,1000,1,255,False
1227,12210230,42617,1000,1,255,False
1228,12210231,42618,1000,1,255,False
1229,12210232,42619,1000,1,255,False
1230,12210233,42620,1000,1,255,False
1231,12210234,42621,1000,1,255,False
1232,12210236,42622,1000,1,255,False
1233,12210237,42820,1000,1,255,False
1234,12210238,42821,1000,1,255,False
1235,12143181,42759,1000,1,1,False
1236,12143181,42759,1000,2,0,False
1237,12143181,42759,1000,2,1,False
1238,12143181,42785,1000,1,1,False
1239,12143181,42785,1000,2,0,False
1240,12143181,42785,1000,2,1,False
1241,12143181,42786,1000,1,1,False
1242,12143181,42786,1000,2,0,False
1243,12143181,42786,1000,2,1,False
1244,12202566,42760,1000,1,1,False
1245,12202566,42760,1000,2,0,False
1246,12202566,42760,1000,2,1,False
1247,12202566,42787,1000,1,1,False
1248,12202566,42787,1000,2,0,False
1249,12202566,42787,1000,2,1,False
1250,12202566,42788,1000,1,1,False
1251,12202566,42788,1000,2,0,False
1252,12202566,42788,1000,2,1,False
1253,12202594,42761,1000,1,1,False
1254,12202594,42761,1000,2,0,False
1255,12202594,42761,1000,2,1,False
1256,12202564,42762,1000,1,1,False
1257,12202564,42762,1000,2,0,False
1258,12202564,42762,1000,2,1,False
1259,12202564,42789,1000,1,1,False
1260,12202564,42789,1000,2,0,False
1261,12202564,42789,1000,2,1,False
1262,12202640,42741,1000,1,1,False
1263,12202640,42741,1000,2,0,False
1264,12202640,42741,1000,2,1,False
1265,12203160,42742,1000,1,1,False
1266,12203160,42742,1000,2,0,False
1267,12203160,42742,1000,2,1,False
1268,12203251,42743,1000,1,1,False
1269,12203251,42743,1000,2,0,False
1270,12203251,42743,1000,2,1,False
1271,12203252,42744,1000,1,1,False
1272,12203252,42744,1000,2,0,False
1273,12203252,42744,1000,2,1,False
1274,12203279,42745,1000,1,1,False
1275,12203279,42745,1000,2,0,False
1276,12203279,42745,1000,2,1,False
1277,12203282,42746,1000,1,1,False
1278,12203282,42746,1000,2,0,False
1279,12203282,42746,1000,2,1,False
1280,12203289,42747,1000,1,1,False
1281,12203289,42747,1000,2,0,False
1282,12203289,42747,1000,2,1,False
1283,12203294,42748,1000,1,1,False
1284,12203294,42748,1000,2,0,False
1285,12203294,42748,1000,2,1,False
1286,12203314,42749,1000,1,1,False
1287,12203314,42749,1000,2,0,False
1288,12203314,42749,1000,2,1,False
1289,12203318,42750,1000,1,1,False
1290,12203318,42750,1000,2,0,False
1291,12203318,42750,1000,2,1,False
1292,12203322,42751,1000,1,1,False
1293,12203322,42751,1000,2,0,False
1294,12203322,42751,1000,2,1,False
1295,12203337,42752,1000,1,1,False
1296,12203337,42752,1000,2,0,False
1297,12203337,42752,1000,2,1,False
1298,12203343,42753,1000,1,1,False
1299,12203343,42753,1000,2,0,False
1300,12203343,42753,1000,2,1,False
1301,12203346,42754,1000,1,1,False
1302,12203346,42754,1000,2,0,False
1303,12203346,42754,1000,2,1,False
1304,12203361,42755,1000,1,1,False
1305,12203361,42755,1000,2,0,False
1306,12203361,42755,1000,2,1,False
1307,12203364,42756,1000,1,1,False
1308,12203364,42756,1000,2,0,False
1309,12203364,42756,1000,2,1,False
1310,12203369,42757,1000,1,1,False
1311,12203369,42757,1000,2,0,False
1312,12203369,42757,1000,2,1,False
1313,12203371,42758,1000,1,1,False
1314,12203371,42758,1000,2,0,False
1315,12203371,42758,1000,2,1,False
1316,12203384,42763,1000,1,1,False
1317,12203384,42763,1000,2,0,False
1318,12203384,42763,1000,2,1,False
1319,12203392,42764,0,1,1,False
1320,12203392,42764,0,2,0,False
1321,12203392,42764,0,2,1,False
1322,12203744,42765,1000,1,1,False
1323,12203744,42765,1000,2,0,False
1324,12203744,42765,1000,2,1,False
1325,12278077,42699,1000,1,2,False
1326,12278077,42699,1000,2,0,False
1327,12278077,42699,1000,2,1,False
1328,12278077,42699,1000,2,2,False
1329,12278077,42699,1000,2,3,False
1330,12278083,42699,1000,1,2,False
1331,12278083,42699,1000,2,0,False
1332,12278083,42699,1000,2,1,False
1333,12278083,42699,1000,2,2,False
1334,12278083,42699,1000,2,3,False
1335,12278084,42699,1000,1,2,False
1336,12278084,42699,1000,2,0,False
1337,12278084,42699,1000,2,1,False
1338,12278084,42699,1000,2,2,False
1339,12278084,42699,1000,2,3,False
1340,12278085,42699,1000,1,2,False
1341,12278085,42699,1000,2,0,False
1342,12278085,42699,1000,2,1,False
1343,12278085,42699,1000,2,2,False
1344,12278085,42699,1000,2,3,False
1345,12278086,42699,1000,1,2,False
1346,12278086,42699,1000,2,0,False
1347,12278086,42699,1000,2,1,False
1348,12278086,42699,1000,2,2,False
1349,12278086,42699,1000,2,3,False
1350,12278087,42699,1000,1,2,False
1351,12278087,42699,1000,2,0,False
1352,12278087,42699,1000,2,1,False
1353,12278087,42699,1000,2,2,False
1354,12278087,42699,1000,2,3,False
1355,12278088,42699,1000,1,2,False
1356,12278088,42699,1000,2,0,False
1357,12278088,42699,1000,2,1,False
1358,12278088,42699,1000,2,2,False
1359,12278088,42699,1000,2,3,False
1360,12143131,42846,1000,1,255,False
1361,12271123,40041,1000,1,255,True
1362,12143128,43062,1000,1,255,False
1363,12271124,40045,1000,1,255,True
1364,12271125,40045,1000,1,255,True
1365,12271126,40072,1000,1,255,True
1366,12271127,40072,1000,1,255,True
1367,12271128,40036,1000,1,255,True
1368,12271129,40036,1000,1,255,True
1369,12271130,40038,1000,1,255,True
1370,12271131,40038,1000,1,255,True
1371,12271132,40072,1000,1,255,True
1372,12268021,42483,1000,1,255,True
1373,12268019,42483,1000,1,255,True
1374,12268016,42483,1000,1,255,True
1375,12268017,42483,1000,1,255,True
1376,12268018,42483,1000,1,255,True
1377,12268020,42483,1000,1,255,True
1378,12268022,42483,1000,1,255,True
1379,12268031,42483,1000,1,255,True
1380,12271136,40038,1000,1,255,True
1381,12271137,40038,1000,1,255,True
1382,12271138,40036,1000,1,255,True
1383,12271139,40036,1000,1,255,True
1384,12271140,40036,1000,1,255,True
1385,12271141,40036,1000,1,255,True
1386,12268032,42484,1000,1,255,True
1387,12268033,42484,1000,1,255,True
1388,12268034,42484,1000,1,255,True
1389,12268035,42484,1000,1,255,True
1390,12268036,42484,1000,1,255,True
1391,12268037,42484,1000,1,255,True
1392,12278920,42484,1000,1,255,True
1393,12278921,42640,1000,1,255,True
1394,12271133,40041,1000,1,255,True
1395,12271134,40045,1000,1,255,True
1396,12271135,40045,1000,1,255,True
1397,12271066,40041,1000,1,255,True
1398,12271067,40104,1000,1,255,True
1399,12271068,40045,1000,1,255,True
1400,12271069,40038,1000,1,255,True
1401,12271070,40038,1000,1,255,True
1402,12276756,40037,1000,1,255,True
1403,12277493,40037,1000,1,255,True
1404,12277535,40038,1000,1,255,True
1405,12277536,40038,1000,1,255,True
1406,12277538,40037,1000,1,255,True
1407,12277540,40038,1000,1,255,True
1408,12277581,42487,1000,1,255,True
1409,12277582,42487,1000,1,255,True
1410,12277583,42487,1000,1,255,True
1411,12277584,42487,1000,1,255,True
1412,12277585,42487,1000,1,255,True
1413,12277586,42487,1000,1,255,True
1414,12266823,40104,1000,1,255,True
1415,12266824,40038,1000,1,255,True
1416,12266825,40038,1000,1,255,True
1417,12266826,40038,1000,1,255,True
1418,12266827,40038,1000,1,255,True
1419,12266828,40041,1000,1,255,True
1420,12266829,40045,1000,1,255,True
1421,12266830,40036,1000,1,255,True
1422,12266831,40036,1000,1,255,True
1423,12266832,40036,1000,1,255,True
1424,12266833,40036,1000,1,255,True
1425,12266835,40036,1000,1,255,True
1426,12266836,40036,1000,1,255,True
1427,12266837,40038,1000,1,255,True
1428,12266838,40038,1000,1,255,True
1429,12266857,40041,1000,1,255,True
1430,12143132,43129,1000,1,255,False
1431,12278332,40041,1000,1,255,True
1432,12278343,40045,1000,1,255,True
1433,12278344,41942,1000,1,255,True
1434,12278345,42482,1000,1,255,True
1435,12278346,41942,1000,1,255,True
1436,12278347,42482,1000,1,255,True
1437,12278351,40037,1000,1,255,True
1438,12278353,40037,1000,1,255,True
1439,12278354,40037,1000,1,255,True
1440,12278355,40038,1000,1,255,True
1441,12278356,40038,1000,1,255,True
1442,12278357,40038,1000,1,255,True
1443,12278358,40038,1000,1,255,True
1444,12278360,40038,1000,1,255,True
1445,12278374,41942,1000,1,255,True
1446,12278375,42482,1000,1,255,True
1447,12278383,40072,1000,1,255,True
1448,12278384,40072,1000,1,255,True
1449,12278385,40072,1000,1,255,True
1450,12278451,40037,1000,1,255,True
1451,12278539,41942,1000,1,255,True
1452,12278545,40104,1000,1,255,True
1453,12278592,40072,1000,1,255,True
1454,12278593,40072,1000,1,255,True
1455,12278594,40072,1000,1,255,True
1456,12278595,40072,1000,1,255,True
1457,12278596,40072,1000,1,255,True
1458,12278635,40036,1000,1,255,True
1459,12278636,40036,1000,1,255,True
1460,12278637,40036,1000,1,255,True
1461,12278638,40036,1000,1,255,True
1462,12278639,40036,1000,1,255,True
1463,12278642,40036,1000,1,255,True
1464,12278646,40036,1000,1,255,True
1465,12278647,40036,1000,1,255,True
1466,12278663,40038,1000,1,255,True
1467,12278664,40038,1000,1,255,True
1468,12278665,40038,1000,1,255,True
1469,12278666,40038,1000,1,255,True
1470,12278667,40038,1000,1,255,True
1471,12278707,40042,1000,1,255,True
1472,12278714,40102,1000,1,255,True
1473,12278715,40104,1000,1,255,True
1474,12278716,40041,1000,1,255,True
1475,12278717,40037,1000,1,255,True
1476,12278718,40037,1000,1,255,True
1477,12278719,40037,1000,1,255,True
1478,12278720,40037,1000,1,255,True
1479,12278721,40038,1000,1,255,True
1480,12278722,40038,1000,1,255,True
1481,12278733,40043,1000,1,255,True
1482,12280077,40041,1000,1,255,True
1483,12280078,40045,1000,1,255,True
1484,12280082,40036,1000,1,255,True
1485,12280084,40036,1000,1,255,True
1486,12280085,40036,1000,1,255,True
1487,12280086,40036,1000,1,255,True
1488,12280087,43128,1000,1,255,True
1489,12280093,43128,1000,1,255,True
1490,12280112,43128,1000,1,255,True
1491,12280115,40038,1000,1,255,True
1492,12280117,40038,1000,1,255,True
1493,12280118,40038,1000,1,255,True
1494,12280119,40038,1000,1,255,True
1495,12308030,42486,1000,1,255,True
1496,12308031,42486,1000,1,255,True
1497,12308033,42485,1000,1,255,True
1498,12308035,42486,1000,1,255,True
1499,12308036,42485,1000,1,255,True
1500,12308205,42487,1000,1,255,True
1501,12334113,42640,1000,1,255,True
1502,12334114,42640,1000,1,255,True
1503,12334115,42640,1000,1,255,True
1504,12334116,42640,1000,1,255,True
1505,12334117,42640,1000,1,255,True
1506,12334118,42640,1000,1,255,True
1507,12334119,42640,1000,1,255,True
1508,12334120,42640,1000,1,255,True
1509,12334121,42640,1000,1,255,True
1510,12334122,42640,1000,1,255,True
1511,12334029,41942,1000,1,255,True
1512,12358923,40041,1000,1,255,True
1513,12358925,40041,1000,1,255,True
1514,12358934,40041,1000,1,255,True
1515,12358943,40072,1000,1,255,True
1516,12358948,42485,1000,1,255,True
1517,12358952,42486,1000,1,255,True
1518,12358962,40036,1000,1,255,True
1519,12358964,42485,1000,1,255,True
1520,12358965,42485,1000,1,255,True
1521,12359001,43128,1000,1,255,True
1522,12359002,43128,1000,1,255,True
1523,12359003,43128,1000,1,255,True
1524,12359004,43128,1000,1,255,True
1525,12359006,40102,1000,1,255,True
1526,12359007,40102,1000,1,255,True
1527,12359027,40102,1000,1,255,True
1528,12359030,40102,1000,1,255,True
1529,12359070,42640,1000,1,255,True
1530,12359071,42640,1000,1,255,True
1531,12359072,42640,1000,1,255,True
1532,12359073,42640,1000,1,255,True
1533,12359074,42640,1000,1,255,True
1534,12359075,42640,1000,1,255,True
1535,12359076,42640,1000,1,255,True
1536,12359077,42640,1000,1,255,True
1537,12359078,42640,1000,1,255,True
1538,12359079,42640,1000,1,255,True
1539,12385382,40102,1000,1,255,True
1540,12385384,40102,1000,1,255,True
1541,12385385,42486,1000,1,255,True
1542,12385386,42486,1000,1,255,True
1543,12385387,42486,1000,1,255,True
1544,12385388,42485,1000,1,255,True
1545,12385389,42485,1000,1,255,True
1546,12385390,42485,1000,1,255,True
1547,12385391,42485,1000,1,255,True
1548,0,0,0,0,0,False
1549,0,0,0,0,0,False
1550,0,0,0,0,0,False
