#,Description,Alias,ShortAlias,Command,ShortCommand,Unknown0,Param,Unknown1,Unknown2,Unknown3,Unknown4,Unknown5
211,"/dés, /random
Utilisation : /dés [valeur maximum]
Détermine un nombre aléatoire entre 0 et 999 et affiche le résultat dans le log des personnages présents dans le périmètre de la commande /dire.
>> Valeur maximum (2-999) :
 Détermine la valeur maximum pouvant être tirée. Le résultat sera alors compris entre 1 et la valeur choisie, ou 0 et 999 si aucune valeur n'est saisie.

>> Exemples :
/dés
 Affiche un résultat compris entre 0 et 999.
/dés 16
 Affiche un résultat compris entre 1 et 16.",/dés,,/random,,0,36,2,1,2,0,0
212,"/instance
Indique si votre personnage se trouve ac­tu­el­le­ment dans une zone instanciée ou non.",,,/instance,,0,60,1,0,0,0,0
213,"/effacerinterlocuteurs, /effint, /cleartellhistory, /cth
Efface les interlocuteurs du canal de discussion /murmure en mémoire.",/effacerinterlocuteurs,/effint,/cleartellhistory,/cth,0,60,1,0,0,0,0
214,"/verroumacro, /macrolock, /mlock
Commande de macro. Les actions suivant cette commande ne peuvent pas être interrompues par une autre macro.",/verroumacro,,/macrolock,/mlock,0,36,1,0,0,0,0
215,"/erreurmacro, /errmac, /macroerror
Utilisation : /erreurmacro [sous-commande]
Commande de macro. Affiche/cache les messages d'erreur de syntaxe des macros ou commandes texte. L'affichage est activé au lancement d'une macro, et se réactive au­to­ma­ti­que­ment après la fin d'exécution de la macro indépendamment de ce réglage.
>> Sous-commandes :
activé (on)   Affiche les messages d'erreur des macros.
désactivé (off)   Cache les messages d'erreur des macros.
* Si aucune sous-commande n'est saisie, alterne entre les deux options.",/erreurmacro,/errmac,/macroerror,/merror,0,36,2,1,2,0,0
216,"/effacerlog, /efflog, /clearlog
Efface le contenu du log.",/effacerlog,/efflog,/clearlog,/cl,0,509,1,0,0,0,0
217,"/macrocancel, /annulermacro, /annumac
Annule la macro en cours à partir de la fenêtre de discussion.",/annulermacro,/annumac,/macrocancel,/mcancel,0,165,0,0,0,0,0
218,"/tempsjeu, /tjeu, /playtime, /ptime
Affiche le temps de jeu cumulé avec votre personnage.",/tempsjeu,/tjeu,/playtime,/ptime,0,60,1,0,0,0,0
219,"/posegroupe, /posegr, /grouppose, /gpose
Fait une pose de groupe avec votre personnage et ceux d'autres joueurs.
>> Fonctions :
R, * (pavé numérique), clic molette/    Ouvre la fenêtre des paramètres de la caméra.
espace/    Active/désactive l'orientation du regard vers la caméra.
X/    Inverse la position de la caméra.
1/    Arrête tous les mouvements.
2/    Arrête les mouvements de la cible.
tab,shift+tab/    Change le personnage central.
Z,Q,S,D,A,E/    Ajuste l'orientation de la caméra.
W/    Réinitialise l'orientation de la caméra.
(Touches par défaut)",/posegroupe,/posegr,/grouppose,/gpose,0,160,1,0,0,0,0
220,"/rechercheobjet, /rechobj, /itemsearch, /isearch
Utilisation : /rechercheobjet ""Terme""
Recherche tous les objets dont le nom contient le terme saisi parmi ceux équipés par le personnage et les servants, les inventaires du personnage et des servants, l'arsenal, le bahut personnel, la sacoche chocobo et la coiffeuse mirage.
",/rechercheobjet,/rechobj,/itemsearch,/isearch,3000,32,2,0,0,0,0
221,"/cameradiaporama, /cdiapo, /idlingcamera, /icam
Utilisation : /cameradiaporama [argument de ciblage]
Active la caméra diaporama.
L'argument de ciblage peut être omis.
Si une cible a été spécifiée, la caméra se concentre sur elle, la montrant sous divers angles.
Si la cible spécifiée ne peut pas servir d'objet à cette fonction, une autre est déterminée aléatoirement.
>> Fonctions :
R, * (pavé numérique), clic molette/    Ouvre la fenêtre des paramètres de la caméra.
0 (clavier numérique)/clic gauche/    Met en pause/redémarre la caméra diaporama.
tab,shift+tab/    Passe au plan suivant.
Q,S,D,A,E/    Ajuste la position du cadre.
W/    Réinitialise la position du cadre.
>> Exemples :
/cameradiaporama
  Active la caméra diaporama sans objet spécifique.
/cameradiaporama <t>
  Active la caméra diaporama centrée sur la cible.
(Touches par défaut)",/cameradiaporama,/cdiapo,/idlingcamera,/icam,0,40,2,0,0,0,0
222,,,,,,0,0,0,0,0,0,0
223,"/refuscombatsingulier, /refuscomsing, /duelswitch
Utilisation : /refuscombatsingulier [sous-commande]
Permet de bloquer les demandes de combat singulier.
Cette commande peut uniquement être effectuée dans une zone d'af­fron­te­ment.
>> Sous-commandes :
activé (on)    Active le blocage des demandes.
désactivé (off)    Désactive le blocage des demandes.
* Si aucune sous-commande n'est spécifiée, alterne entre les deux options.
",/refuscombatsingulier,/refuscomsing,/duelswitch,,0,4,2,1,2,0,0
224,"/invitationréseaunovices, /invrdn, /beginnerchannelinvitation, /bchannelinvitation
Utilisation : /invitationréseaunovices [sous-commande]
Permet de recevoir ou refuser au­to­ma­ti­que­ment les invitations à participer au réseau des novices.
>> Sous-commandes :
activé (on)    Reçoit les invitations.
désactivé (off)    Refuse au­to­ma­ti­que­ment les invitations.
* Si aucune sous-commande n'est spécifiée, alterne entre les deux options.",/invitationréseaunovices,/invrdn,/beginnerchannelinvitation,/bchannelinvitation,1000,189,2,1,2,0,0
225,"/quitterréseaunovices, /quitrdn, /beginnerchannelleave, /bchannelleave
Utilisation : /quitterréseaunovices
Permet de quitter le réseau des novices.
* Disponible uniquement pour les novices et rappelés.",/quitterréseaunovices,/quitrdn,/beginnerchannelleave,/bchannelleave,1000,189,1,0,0,0,0
226,"/mirageegi, /miregi, /egiglamour
Utilisation : /mirageegi ""[nom d'Egi]"" ""[apparence]""
Permet de changer l'apparence d'un Egi dès la prochaine invocation.
Cette commande n'est pas effective dans les instances de combat JcJ.
>> Noms des Egi :
Carbuncle
Garuda-Egi
Titan-Egi
Ifrit-Egi
Eos
>> Apparences :
Carbuncle
Carbuncle émeraude
Carbuncle topaze
Carbuncle rubis
Garuda-Egi
Titan-Egi
Ifrit-Egi
Selene
* Aucune apparence spécifiée ou avec ""annuler"" :
  Rend à l'Egi son apparence d'origine.
* Si aucune sous-commande n'est spécifiée, affiche la liste des apparences actuelles.
>> Exemple
/mirageegi ""Garuda-Egi"" ""Carbuncle rubis""
Donne l'apparence de Carbuncle rubis à Garuda-Egi lors de sa prochaine invocation.
/mirageegi ""Garuda-Egi""
Rend à l'Egi son apparence d'origine.
/mirageegi
Affiche la liste des apparences actuelles.",/mirageegi,/miregi,/egiglamour,,0,36,3,2,7,15,0
227,"/titre, /title
Utilisation : /titre [sous-commande]
Permet de changer le titre du personnage.
>> Sous-commandes :
placer (set) ""[nom du titre]""  Attribue le titre spécifié au personnage.
annuler (clear)  Retire le titre précédemment attribué.
* Si aucune sous-commande n'est spécifiée, attribue un titre aléatoirement parmi ceux acquis.
>>Exemple :
/titre placer ""La Vedette de l'équipe""
  Attribue le titre ""La Vedette de l'équipe"" au personnage.",/titre,,/title,,1000,36,3,1,2,0,0
228,"/taillebahamut, /tbaha, /bahamutsize
Permettait de changer la taille d'affichage de Demi-Bahamut.
* Cette commande a été remplacée par /taillefamilier permettant de modifier la taille de tous les familiers. Comme ça, pas de jaloux.",/taillebahamut,/tbaha,/bahamutsize,,0,36,2,1,2,0,0
229,"/alerte, /alarm
Utilisation : /alerte [sous-commandes]
Permet de régler une alerte pour une heure spécifique.
>> Sous-commandes :
""Nom de l'alerte"" Définit le nom de l'alerte.
hl/hs/hé (lt/st/et) Définit l'heure utilisée (heure locale, heure du serveur, heure éorzéenne).
rp (repeat) Active la répétition.
[0000-2400] Définit l'heure de l'alerte au format HHmm.
[0-60] Définit combien de minutes à l'avance l'alerte se déclenche.
es[00-05] (se) Définit l'effet sonore utilisé.
silencieux (mute) Permet de désactiver l'effet sonore pendant les missions.
annuler (clear) Permet de supprimer toutes les alertes.
* La répétition, le nombre de minutes à l'avance, l'effet sonore et le mode silencieux en mission peuvent être omis.
* Si aucune sous-commande n'est spécifiée, la fenêtre de réglage des alertes s'ouvre.

>> Exemples :
/alerte ""Rassemblement"" hl 2000 10 es04
  Règle une alerte nommée ""Rassemblement"" qui se déclenchera 10 minutes avant qu'il soit 20h00 heure locale.
/alerte ""Pause"" hl rp 30 se05
  Règle une alerte nommée ""Pause"" qui se déclenchera toutes les heures à la demie (15h30, 16h30, 17h30, etc).",/alerte,,/alarm,,0,32,8,3,2,2,2
230,,,,,,0,0,0,0,0,0,0
231,"/occupé, /busy
Utilisation : /occupé [sous-commande]
Change l'état en ligne du personnage en ""Occupé(e)"".
>> Sous-commandes :
activé (on)    Passe en état ""Occupé(e)"".
désactivé (off)    Passe en état ""En ligne"".
* Si aucune sous-commande n'est spécifiée, alterne entre les deux états.",/occupé,,/busy,,0,36,2,1,2,0,0
232,"/absent, /away, /afk
Utilisation : /absent [sous-commande]
Change l'état en ligne du personnage en ""Absent(e)"".
>> Sous-commandes :
activé (on)         Passe en état ""Absent(e)"".
désactivé (off)    Passe en état ""En ligne"".
* Si aucune sous-commande n'est spécifiée, alterne entre les deux états.",/absent,,/away,/afk,0,36,2,1,2,0,0
233,"/cherchéquipe, /chéq, /lookingforparty, /lfp
Utilisation : /cherchéquipe [classes/jobs] [sous-commande]
Change l'état en ligne du personnage en ""Cherche une équipe"" et spécifie les classes/jobs désirés.
>> Classes/jobs :
PLD (paladin), GLA (gladiateur), GUE (guerrier), MRD (maraudeur), CHN (chevalier noir), PSB (pistosabreur), MBL (mage blanc), ELM (élé­men­ta­lis­te), ERU (érudit), AST (astromancien), SAG (sage), MOI (moine), PGL (pugiliste), DRG (chevalier dragon), HAS (maître d'hast), NIN (ninja), SUR (surineur), SAM (samouraï), FCH (faucheur), VPR (rôdeur vipère), BRD (barde), ARC (archer), MCH (machiniste), DNS (danseur), MNO (mage noir), OCC (occultiste), INV (invocateur), ACN (arcaniste), MRG (mage rouge), PIC (pictomancien), MBU (mage bleu), MEN (menuisier), FRG (forgeron), ARM (armurier), ORF (orfèvre), TAN (tanneur), COU (couturier), ALC (alchimiste), CUI (cuisinier), MIN (mineur), BTN (botaniste), PEC (pêcheur).
Si aucun nom de classe ou de job n'est spécifié, la recherche les couvre tous.
>> Sous-commandes :
activé (on)         Passe en état ""Cherche une équipe"".
désactivé (off)    Passe en état ""En ligne"".
Si aucune classe ni aucune sous-commande n'est spécifiée, alterne entre les deux états.",/cherchéquipe,/chéq,/lookingforparty,/lfp,0,36,1,0,0,0,0
234,"/sertismatéria, /sertmat, /lookingformeld, /lfm
Utilisation : /sertismatéria [sous-commande]
Change l'état en ligne du personnage en ""Sertisseur(se) de matérias"".
>> Sous-commandes :
activé (on)         Passe en état ""Sertisseur(se) de matérias"".
désactivé (off)    Passe en état ""En ligne"".
* Si aucune sous-commande n'est spécifiée, alterne entre les deux états.",/sertismatéria,/sertmat,/lookingformeld,/lfm,0,36,2,1,2,0,0
235,"/commentairerecherche, /comrech, /searchcomment
Utilisation : /commentairerecherche [message]
Affiche un message en tant que commentaire de recherche.",/commentairerecherche,/comrech,/searchcomment,/scomment,0,36,1,0,0,0,0
236,"/étatnovice, /énovice, /beginnerstatus, /bstatus
Utilisation : /étatnovice [sous-commande]
Active ou désactive l'état en ligne ""Novice"".
>> Sous-commandes :
activé (on)         Active l'état en ligne ""Novice"".
désactivé (off)    Désactive l'état en ligne ""Novice"".
* Si aucune sous-commande n'est spécifiée, alterne entre les deux états.
>> Exemple :
/étatnovice activé     Active l'état en ligne ""Novice"".",/étatnovice,/énovice,/beginnerstatus,/bstatus,1000,36,2,1,2,0,0
237,"/réseaunovices, /rnovices, /beginnerchannel, /bchannel
Utilisation : /réseaunovices [sous-commande]
Active ou désactive la par­ti­ci­pa­tion automatique au réseau des novices (mentors uniquement).
>> Sous-commandes :
activé (on)         Active la par­ti­ci­pa­tion automatique et tente la connexion au réseau des novices.
désactivé (off)    Désactive la par­ti­ci­pa­tion automatique et permet de quitter le réseau des novices.
* Si aucune sous-commande n'est spécifiée, alterne entre les deux états.
>> Exemple :
/réseaunovices activé     Active la par­ti­ci­pa­tion automatique au réseau des novices.",/réseaunovices,/rnovices,/beginnerchannel,/bchannel,1000,36,2,1,2,0,0
238,"/désactiveétatrappelé, /désarapp, /returnerstatusoff
Utilisation : /désactiveétatrappelé
Désactive l'état en ligne ""Rappelé(e)"".",/désactiveétatrappelé,/désarapp,/returnerstatusoff,,1000,36,1,0,0,0,0
239,"/jeuderôle, /jdr, /roleplaying
Utilisation : /jeuderôle [sous-commande]
Change l'état en ligne du personnage en ""Jeu de rôle"".
>> Sous-commandes :
activé (on)  Passe en état ""Jeu de rôle"".
désactivé (off)  Passe en état ""En ligne"".
* Si aucune sous-commande n'est spécifiée, alterne entre les deux états.",/jeuderôle,/jdr,/roleplaying,,0,36,2,1,2,0,0
240,,,,,,0,0,0,0,0,0,0
241,,,,,,0,0,0,0,0,0,0
242,,,,,,0,0,0,0,0,0,0
243,,,,,,0,0,0,0,0,0,0
244,,,,,,0,0,0,0,0,0,0
245,,,,,,0,0,0,0,0,0,0
246,,,,,,0,0,0,0,0,0,0
247,,,,,,0,0,0,0,0,0,0
248,,,,,,0,0,0,0,0,0,0
249,,,,,,0,0,0,0,0,0,0
250,,,,,,0,0,0,0,0,0,0
251,"/act, /action, /ac
Utilisation : /action ""[nom d'action]"" [argument de ciblage]
Permet d'effectuer une action sur la cible spécifiée.
Exécution impossible si l'action n'est pas apprise, ou si les conditions de son utilisation ne sont pas remplies.
Dans le cas d'une action utilisant une cible au sol, l'argument ""sansciblesol"" peut être ajouté pour l'exécuter directement là où se trouve le curseur sans afficher la cible au sol.
>> Exemples :
/action ""Coup puissant"" <t>
  Utilise l'action Coup puissant sur la cible.
/action ""Soin"" <2>
  Utilise l'action Soin sur le personnage occupant la deuxième position dans la liste des équipiers.
/action ""Shukuchi"" <t>
  Utilise l'action Shukuchi sur la cible.
/action ""Shukuchi"" sansciblesol
  Utilise l'action Shukuchi directement là où se trouve le curseur.",/act,,/action,/ac,0,36,3,2,3,2,0
252,"/modecombat, /mcombat, /battlemode, /bm
Utilisation : /modecombat [sous-commande]
Alterne entre le mode passif et le mode actif.
>> Sous-commandes :
activé (on)        Passe en mode actif.
désactivé (off)   Passe en mode passif.
* Si aucune sous-commande n'est spécifiée, alterne entre les deux options.",/modecombat,/mcombat,/battlemode,/bm,0,36,2,1,2,0,0
253,"/cibler, /cible, /target, /ta
Utilisation : /cibler [argument de ciblage]
Cible le personnage spécifié par l'argument.
La cible doit se trouver dans un certain rayon pour que cette commande fonctionne.
>> Exemple :
/cibler <2>
  Cible le personnage occupant la deuxième position dans la liste des équipiers.",/cibler,/cible,/target,/ta,0,36,2,0,0,0,0
254,"/ciblerpj, /cpj, /targetpc, /tpc
Cible le PJ le plus proche dans un certain rayon.",/ciblerpj,/cpj,/targetpc,/tpc,0,36,1,0,0,0,0
255,"/ciblerpnj, /cpnj, /targetnpc, /tnpc
Cible le PNJ ou l'objet le plus proche dans un certain rayon.",/ciblerpnj,/cpnj,/targetnpc,/tnpc,0,36,1,0,0,0,0
256,"/ciblerenn, /targetenemy, /tenemy
Cible l'ennemi le plus proche dans un certain rayon.",/ciblerenn,,/targetenemy,/tenemy,0,36,1,0,0,0,0
257,"/ciblecombat, /battletarget, /bt
Cible l'ennemi le plus proche ayant de l'inimitié dans un certain rayon.",/ciblecombat,,/battletarget,/bt,0,36,1,0,0,0,0
258,"/aider, /assist, /as
Utilisation : /aider [argument de ciblage]
Cible la cible du PJ ou PNJ ciblé.
>> Exemple :
/aider <t>
  Cible la cible de la cible actuelle.
/assist <2>
  Cible la cible du personnage occupant la deuxième position dans la liste des équipiers.",/aider,,/assist,/as,0,36,2,0,0,0,0
259,"/faireface, /facetarget, /ft
Votre personnage se tourne vers la cible.",/faireface,,/facetarget,/ft,0,36,1,0,0,0,0
260,"/ciblesuivante, /cibsuiv, /nexttarget, /nt
Déplace la cible sur le personnage situé à droite à l'écran.",/ciblesuivante,/cibsuiv,/nexttarget,/nt,0,36,1,0,0,0,0
261,"/cibleprécédente, /cibprécé, /previoustarget
Déplace la cible sur le personnage situé à gauche à l'écran.",/cibleprécédente,/cibprécé,/previoustarget,,0,36,1,0,0,0,0
262,"/dernièrecible, /dercib, /targetlasttarget, /tlt
Replace la cible sur le dernier personnage ciblé.",/dernièrecible,/dercib,/targetlasttarget,/tlt,0,36,1,0,0,0,0
263,"/dernierennemi, /derenn, /targetlastenemy, /tle
Replace la cible sur le dernier ennemi ciblé.",/dernierennemi,/derenn,/targetlastenemy,/tle,0,36,1,0,0,0,0
264,"/verrouillercible, /verrcib, /lockon, /lo
Utilisation : /verrouillercible [sous-commande]
Verrouille la cible sur le personnage ac­tu­el­le­ment ciblé.
>> Sous-commandes :
activé (on)    Verrouille la cible.
désactivé (off)    Déverrouille la cible.
* Si aucune sous-commande n'est spécifiée, alterne entre les deux options.",/verrouillercible,/verrcib,/lockon,/lo,0,36,2,1,2,0,0
265,"/focalisercible, /foccib, /focustarget
Utilisation : /focalisercible [argument de ciblage]
Fait de la cible spécifiée la cible focalisée. Si aucun argument n'est saisi, c'est la cible actuelle qui est désignée.
>> Exemple :
/focalisercible <t>
  Fait de la cible actuelle la cible focalisée.",/focalisercible,/foccib,/focustarget,,0,36,2,0,0,0,0
266,,,,,,0,0,0,0,0,0,0
267,"/actionfamilier, /actfam, /petaction
Utilisation : /actionfamilier ""[nom d'action]"" [argument de ciblage]
Exécute l'action de familier désignée sur le personnage spécifié.
Si l'action peut être lancée sur le familier ou sur soi-même, il n'est pas nécessaire de renseigner la sous-commande [argument de ciblage].
Exécution impossible si l'action n'est pas apprise, ou si les conditions de son utilisation ne sont pas remplies.
>> Exemple :
/actionfamilier ""Passif""
  Fait passer le familier en mode passif.",/actionfamilier,/actfam,/petaction,/pac,0,36,3,2,5,2,0
268,"/actioncompagnon, /actcom, /companionaction
Utilisation : /actioncompagnon ""[nom d'action]""
Exécute l'action de compagnon désignée.
Ne fonctionne pas si l'action de compagnon ne peut pas être utilisée, n'a pas été acquise ou si autre chose qu'une action de compagnon a été saisi.
>> Exemple :
/actioncompagnon ""Libre arbitre""
  Fait passer le compagnon en mode libre arbitre.",/actioncompagnon,/actcom,/companionaction,/cac,0,36,2,1,6,0,0
269,"/visagecaméra, /visacam, /facecamera
Tourne le visage du personnage en direction de la caméra. Réutiliser la commande pour annuler.",/visagecaméra,/visacam,/facecamera,/fcam,0,36,1,0,0,0,0
270,"/synchroniveau, /syncniv, /levelsync
Utilisation : /synchroniveau [sous-commande]
Synchronise le niveau du personnage lors des ALÉA et autres missions où cela est nécessaire.
>> Sous-commandes :
activé (on)   Synchronise le niveau du personnage.
désactivé (off)   Désynchronise le niveau du personnage.
* Si aucune sous-commande n'est saisie, alterne entre les deux états.",/synchroniveau,/syncniv,/levelsync,/lsync,0,36,2,1,2,0,0
271,"/monture, /mon, /mount
Utilisation : /monture ""[nom de monture]""
La monture spécifiée est appelée. Permet aussi de descendre d'une monture ou de la faire atterrir si elle volait (le nom peut être omis dans ce cas).
>> Exemple :
/monture ""chocobo destrier""
  Appelle la monture chocobo destrier.",/monture,/mon,/mount,,0,36,2,1,9,0,0
272,"/actionrôle, /talent, /additionalaction, /aaction
Utilisation : /actionrôle ""[nom d'action]"" [sous-commande]
/talent ""[nom d'action]"" [sous-commande]
Enregistrait autrefois l'action indiquée dans la liste des talents (récolteurs uniquement).* Cette commande est ac­tu­el­le­ment indisponible en raison d'un remaniement du système.",/actionrôle,/talent,/additionalaction,/aaction,1000,36,3,2,3,2,0
273,"/actiongénérale, /actgén, /generalaction, /gaction
Utilisation : /actiongénérale ""[nom d'action]"" [argument de ciblage]
Permet d'effectuer une action générale sur la cible spécifiée.
Exécution impossible si l'action générale n'est pas apprise, ou si les conditions de son utilisation ne sont pas remplies.
Dans le cas d'une action utilisant une cible au sol, l'argument ""sansciblesol"" peut être ajouté pour l'exécuter directement là où se trouve le curseur sans afficher la cible au sol.
>> Exemples :
/actiongénérale ""Monture aléatoire""
  Utilise l'action Monture aléatoire.
/actgén ""Action de mission 1"" <t>
  Utilise l'action de mission 1 sur la cible.",/actiongénérale,/actgén,/generalaction,/gaction,0,36,3,2,10,2,0
274,"/mascotte, /minion
Utilisation : /mascotte ""[nom de mascotte]""
La mascotte spécifiée est appelée. Si le nom est omis ou qu'une mascotte est déjà présente, celle-ci est renvoyée.
>> Exemple :
/mascotte ""bébé chocobo""
  Appelle la mascotte bébé chocobo.",/mascotte,,/minion,,0,36,2,1,8,0,0
275,"/annuleffet, /anneffet, /statusoff
Utilisation : /annuleffet ""[nom d'effet]""
Annule l'effet bénéfique désigné.
>> Exemple :
/annuleffet ""Rempart""
  Annule l'effet Rempart.",/annuleffet,/anneffet,/statusoff,,0,36,2,0,0,0,0
276,"/ajoutactionjcj, /aaj, /addpvpaction, /apa
Utilisation : /ajouteractionjcj ""[talent 1]"" ""[talent 2]""
Enregistre des actions dans les talents du JcJ. Nécessite d'enregistrer les deux d'un coup.
* Cette commande est ac­tu­el­le­ment indisponible en raison d'un remaniement du système.",/ajoutactionjcj,/aaj,/addpvpaction,/apa,1000,36,3,0,0,0,0
277,"/actionjcj, /aj, /pvpaction, /pvpac
Utilisation : /actionjcj ""[nom d'actions JcJ]"" [argument de ciblage]
Permet d'effectuer une action sur la cible spécifiée.
Exécution impossible si l'action n'est pas apprise, ou si les conditions de son utilisation ne sont pas remplies.
Dans le cas d'une action utilisant une cible au sol, l'argument ""sansciblesol"" peut être ajouté pour l'exécuter directement là où se trouve le curseur sans afficher la cible au sol.

>> Exemples :
/actionjcj ""Combo Couperet de justice"" <t>
  Utilise l'action Combo Couperet de justice sur la cible.
/actionjcj ""Shukuchi"" <t>
  Utilise l'action Shukuchi sur la cible.
/actionjcj ""Shukuchi"" sansciblesol
  Utilise l'action Shukuchi directement là où se trouve le curseur.",/actionjcj,/aj,/pvpaction,/pvpac,0,4,3,2,16,2,0
278,,,,,,0,0,0,0,0,0,0
279,"/actionmagiebleue, /mb, /blueaction ""Nom de l'action de magie bleue"" [argument de ciblage]
Permet d'effectuer une action de magie bleue sur la cible spécifiée.
Dans le cas d'une action utilisant une cible au sol, l'argument ""sansciblesol"" peut être ajouté pour l'exécuter directement là où se trouve le curseur sans afficher la cible au sol.
Exécution impossible si l'action n'est pas apprise, ou si les conditions de son utilisation ne sont pas remplies.
>> Exemple :
/actionmagiebleue ""Tir d'eau"" <t>
  Utilise l'action de magie bleue Tir d'eau sur la cible.",/actionmagiebleue,/mb,/blueaction,,0,36,3,2,18,2,0
280,,,,,,0,0,0,0,0,0,0
281,,,,,,0,0,0,0,0,0,0
282,,,,,,0,0,0,0,0,0,0
283,,,,,,0,0,0,0,0,0,0
284,,,,,,0,0,0,0,0,0,0
285,,,,,,0,0,0,0,0,0,0
286,,,,,,0,0,0,0,0,0,0
287,,,,,,0,0,0,0,0,0,0
288,,,,,,0,0,0,0,0,0,0
289,,,,,,0,0,0,0,0,0,0
290,,,,,,0,0,0,0,0,0,0
291,,,,,,0,0,0,0,0,0,0
292,,,,,,0,0,0,0,0,0,0
293,,,,,,0,0,0,0,0,0,0
294,,,,,,0,0,0,0,0,0,0
295,,,,,,0,0,0,0,0,0,0
296,,,,,,0,0,0,0,0,0,0
297,,,,,,0,0,0,0,0,0,0
298,,,,,,0,0,0,0,0,0,0
299,,,,,,0,0,0,0,0,0,0
300,,,,,,0,0,0,0,0,0,0
301,"/verrouillerauto, /verrauto, /autolockon
Utilisation : /verrouillerauto [sous-commande]
Verrouille la cible sur l'ennemi lors de l'attaque automatique.
>> Sous-commandes :
activé (on)    Active le verrouillage automatique.
désactivé (off)    Désactive le verrouillage automatique.
* Si aucune sous-commande n'est spécifiée, alterne entre les deux options.",/verrouillerauto,/verrauto,/autolockon,,0,36,2,1,2,0,0
302,"/pivoteauto, /pivauto, /autofacetarget
Utilisation : /pivoteauto [sous-commande]
Tourne au­to­ma­ti­que­ment le personnage vers l'ennemi après l'exécution d'une action.
>> Sous-commandes :
activé (on)         Active le pivotage automatique.
désactivé (off)    Désactive le pivotage automatique.
* Si aucune sous-commande n'est spécifiée, alterne entre les deux options.",/pivoteauto,/pivauto,/autofacetarget,,0,36,2,1,2,0,0
303,"/cercleciblage, /cercib, /targetring
Utilisation : /cercleciblage [sous-commande]
Affiche le cercle de ciblage.
>> Sous-commandes :
activé (on)         Affiche le cercle de ciblage.
désactivé (off)    Cache le cercle de ciblage.
* Si aucune sous-commande n'est spécifiée, alterne entre les deux options.",/cercleciblage,/cercib,/targetring,,0,36,2,1,2,0,0
304,"/ligneciblage, /ligncib, /targetline
Utilisation : /ligneciblage [sous-commande]
Affiche la ligne de ciblage.
>> Sous-commandes :
activé (on)         Affiche la ligne de ciblage.
désactivé (off)    Cache la ligne de ciblage.
* Si aucune sous-commande n'est spécifiée, alterne entre les deux options.",/ligneciblage,/ligncib,/targetline,,0,36,2,1,2,0,0
305,"/liensmonstres, /lienmon, /linkline
Utilisation : /liensmonstres [sous-commande]
Affiche les liens entre les monstres.
>> Sous-commandes :
activé (on)         Affiche les liens de monstres.
désactivé (off)    Cache les liens de monstres.
* Si aucune sous-commande n'est spécifiée, alterne entre les deux options.",/liensmonstres,/lienmon,/linkline,,0,36,2,1,2,0,0
306,"/ciblageauto, /cibauto, /autotarget
Utilisation : /ciblageauto [sous-commande]
Cible au­to­ma­ti­que­ment les ennemis attaquants.
>> Sous-commandes :
activé (on)         Active le ciblage automatique.
désactivé (off)    Désactive le ciblage automatique.
* Si aucune sous-commande n'est spécifiée, alterne entre les deux options.",/ciblageauto,/cibauto,/autotarget,,0,36,2,1,2,0,0
307,"/affichagecouvrechef, /affichtête, /displayhead
Utilisation : /affichagecouvrechef [sous-commande]
Affiche le couvre-chef porté par le personnage.
>> Sous-commandes :
activé (on)         Affiche le couvre-chef.
désactivé (off)    Cache le couvre-chef.
* Si aucune sous-commande n'est spécifiée, alterne entre les deux options.",/affichagecouvrechef,/affichtête,/displayhead,,0,36,2,1,2,0,0
308,"/affichagearmes, /afficharmes, /displayarms
Utilisation : /affichagearmes [sous-commande]
Affiche les armes et outils portés par le personnage lorsqu'ils sont rengainés.
>> Sous-commandes :
activé (on)         Affiche les armes et outils.
désactivé (off)    Cache les armes et outils.
* Si aucune sous-commande n'est spécifiée, alterne entre les deux options.",/affichagearmes,/afficharmes,/displayarms,,0,36,2,1,2,0,0
309,"/rengainerauto, /rengauto, /autosheathe, /ashathe
Utilisation : /rengainerauto [sous-commande]
Rengaine au­to­ma­ti­que­ment l'arme hors combat.
>> Sous-commandes :
activé (on)         Fait rengainer au­to­ma­ti­que­ment.
désactivé (off)    Garde l'arme au clair.
* Si aucune sous-commande n'est spécifiée, alterne entre les deux options.",/rengainerauto,/rengauto,/autosheathe,/ashathe,0,36,2,1,2,0,0
310,"/cliquersursoi, /cliqsoi, /targetself
Utilisation : /cliquersursoi [sous-commande]
Permet de cliquer sur soi-même pour se cibler.
>> Sous-commandes :
activé (on)         Permet de cliquer sur soi-même.
désactivé (off)    Empêche de cliquer sur soi-même.
* Si aucune sous-commande n'est spécifiée, alterne entre les deux options.",/cliquersursoi,/cliqsoi,/targetself,,0,36,2,1,2,0,0
311,"/cliquervide, /cliqvide, /groundclick
Utilisation : /cliquervide [sous-commande]
Permet de cliquer dans le vide pour annuler le ciblage en cours.
>> Sous-commandes :
activé (on)         Annule le ciblage en cliquant dans le vide.
désactivé (off)    N'annule pas le ciblage en cliquant dans le vide.
* Si aucune sous-commande n'est spécifiée, alterne entre les deux options.",/cliquervide,/cliqvide,/groundclick,,0,36,2,1,2,0,0
